343137,343679,9,14.1437
343137,343138,12,8.00494
343137,343678,33,2.96799
343679,343139,34,5.77537
343138,342598,47,4.10763
343679,343680,53,2.27827
343139,343140,54,5.17147
343678,344220,61,4.4356
343137,342597,65,2.72696
343140,342600,70,11.6485
342598,342058,71,8.49336
342600,342601,76,19.9355
342598,342599,76,4.38332
343680,343681,78,3.93423
342058,341518,81,14.5221
342058,342059,81,10.5166
342601,342602,82,19.1461
343140,343141,83,3.86488
342059,342060,86,21.3948
341518,341519,86,23.3366
343137,342596,86,1.26562
342597,342057,93,5.09908
342602,342062,95,11.4223
342601,342061,95,7.68727
343681,343682,102,4.20495
343141,343142,104,4.82927
342060,341520,106,7.27611
341519,341520,106,5.25763
342058,341517,107,2.77855
342602,342603,108,3.89264
342062,341522,109,10.5038
341518,340978,109,5.18289
342061,341521,110,10.0449
343137,343136,111,0.901051
343137,343677,111,1.22127
341519,340979,111,5.85917
342601,343143,116,3.59993
341517,340977,119,12.0057
342062,342063,120,4.01727
343682,343683,121,7.05431
341522,340982,122,15.0365
341520,340980,123,11.8766
341521,340981,124,13.1015
340979,340439,126,12.1766
342063,341523,129,16.0232
340982,340442,133,13.4173
340981,340441,134,15.0365
340980,340440,134,13.1015
343143,343144,136,5.38936
340978,340438,136,5.7514
340439,339899,137,13.1015
340977,340437,137,8.11504
343683,343684,138,6.13132
342063,342064,139,5.29568
341523,340983,139,14.3824
342596,342056,144,2.67073
340442,340443,145,9.04213
341517,340976,145,2.75703
340440,339900,147,11.581
340438,339898,148,12.4809
341523,341524,148,5.54471
342057,341516,153,1.91329
340441,339901,153,7.5508
340443,340444,153,14.1557
340976,340436,155,14.7087
343137,342595,156,0.974282
340443,340985,156,13.2949
339899,339359,156,7.76257
340983,340984,156,6.05615
340442,339902,157,6.04183
343684,343685,157,5.34155
342064,342065,158,5.38936
340437,339897,159,6.65704
340444,340445,161,14.1557
339902,339903,164,16.278
339898,339358,164,8.9019
340444,340986,164,13.2949
340445,340446,165,25.8068
340436,339896,166,13.3717
341524,341525,166,5.71896
339903,339904,168,25.8068
339359,339360,169,7.79053
342596,342055,169,1.26437
342603,342604,169,1.68384
340446,340447,170,22.0513
339904,339905,172,26.8172
339360,339361,173,28.3493
339359,338819,175,7.5508
342065,342066,176,5.65869
339905,339906,177,24.1089
339361,339362,178,21.0186
338819,338820,179,26.003
340447,339907,179,16.2369
340447,340448,179,11.7104
340986,340987,179,6.74152
342604,342605,181,61.3951
341525,341526,181,53.1952
339362,339363,182,43.872
342066,342067,182,54.7325
342605,342606,183,60.9288
341526,341527,183,51.5532
338820,338821,183,35.6182
340987,340988,183,30.1809
342067,342068,184,51.5532
343685,343686,184,16.7386
343681,344223,184,5.25574
341527,341528,185,52.3861
342606,342607,185,59.5058
339363,339364,185,35.6182
342068,342069,186,53.1952
338821,338822,186,43.872
343682,344224,186,6.49386
342607,342608,187,59.5058
341528,341529,187,56.1466
344224,344225,188,58.5445
342608,342609,189,54.7325
344225,344226,190,61.1817
338822,338823,190,31.908
339364,339365,191,18.4232
342609,342610,191,52.3861
344226,344227,192,59.7048
343686,343687,192,12.9128
344227,344228,194,60.3007
343687,343688,194,58.0027
342610,342611,194,48.0339
338823,338824,196,17.4842
342611,342612,196,58.5445
343688,343689,196,60.3007
344228,344229,196,60.3007
342612,342613,198,59.9242
343689,343690,198,56.8024
344229,344230,198,58.5445
339365,339366,199,12.9411
339366,339367,201,56.3458
340976,340435,201,1.34111
344230,344231,201,48.9368
344231,344232,204,48.0339
338824,338825,204,13.5877
339367,339368,204,48.2004
344232,344233,206,59.5058
339368,339369,206,63.2963
340436,339895,206,1.26691
338825,338826,207,41.7319
342604,343146,207,4.77296
339897,339357,207,2.03843
339369,339370,208,61.8155
343146,343147,209,58.0027
338826,338827,209,54.4444
339370,339371,210,63.2963
343147,343148,211,59.9242
338827,338828,211,64.0585
339371,339372,212,61.5706
338828,338829,213,62.3131
342608,343150,213,5.49537
343148,343149,213,60.3007
344224,344766,214,5.14618
342609,343151,214,5.69418
338829,338830,215,56.3458
339358,338818,215,2.08082
342610,343152,215,6.06567
344226,344768,216,5.63777
343152,343153,217,60.9288
341516,340975,217,1.30891
342056,341515,217,1.21096
338830,338831,218,48.2004
344768,344769,218,60.3007
343153,343154,219,58.5445
344769,344770,220,61.1817
343154,343155,221,59.9242
338831,338832,221,48.2004
338820,338280,221,3.22289
344770,344771,222,54.7325
338819,338279,222,2.54899
343155,343156,223,60.3007
338280,338281,224,39.6335
338832,338833,224,48.2004
338821,338281,224,3.51846
343156,343157,225,61.3951
344233,344234,225,5.26821
344231,344773,225,6.06567
338833,338834,226,62.3131
339896,339356,226,1.95554
343136,343135,226,0.760872
343157,343158,227,63.2963
338834,338835,228,63.2963
338281,338282,228,25.5282
344223,344765,228,3.24523
343158,343159,229,61.3951
344220,344762,229,1.84309
344762,344763,231,51.5532
339368,339910,231,5.26492
343159,343160,232,46.0354
338835,338836,232,31.908
339910,339911,233,61.9645
343160,343161,234,59.9242
338282,338283,235,15.7812
339911,339912,235,61.9363
339370,339912,235,5.26492
343161,343162,236,58.0027
342595,342054,236,1.03027
338836,338837,237,22.8542
339912,339913,237,61.9363
343162,343163,238,60.6354
338837,338838,239,60.9288
343163,343164,240,61.1123
338838,338839,241,74.2619
338827,338287,241,4.57295
338283,338284,242,19.3138
344766,345308,242,5.09645
343164,343165,242,62.2806
338839,338840,243,56.5461
338287,338288,243,67.8722
338832,339374,243,6.3651
338826,338286,243,4.01668
343165,343166,244,77.6543
338284,338285,244,53.7289
344768,345310,245,4.92354
343152,343694,245,4.84472
338288,338289,245,62.2806
343153,343695,245,5.09645
338835,339377,245,7.94588
339374,339375,245,84.609
343166,343167,246,70.6171
344770,345312,246,5.39407
338840,338841,246,46.5925
338836,339378,246,9.65659
338289,338290,247,79.3246
345310,345311,247,79.0158
339375,339376,247,83.9273
339378,339379,248,69.5949
338290,338291,249,77.4685
344234,344776,249,5.86817
339379,339380,250,50.261
343155,343697,250,4.92354
338291,338292,251,59.4193
338841,338842,251,21.1977
343159,343701,251,6.52909
343697,343698,252,79.6477
343157,343699,252,5.22079
339380,339381,253,37.5726
343167,343168,253,15.5689
343701,343702,253,78.1646
338292,338293,253,65.1103
339895,339355,253,3.13699
343699,343700,254,78.1646
344762,345304,254,5.61939
343702,343703,255,73.4225
338293,338294,255,82.2031
339358,338817,255,0.975989
343155,342615,255,4.25367
344765,345307,255,5.23941
338842,338843,256,20.5981
344233,344775,256,2.68582
343156,342616,256,4.38362
343703,343704,257,79.6477
338294,338295,257,50.9529
343157,342617,257,4.49523
342055,341514,258,1.02684
338843,339385,258,97.3914
342617,342618,259,79.3246
343704,343705,259,59.4193
338295,338296,260,38.437
338841,339383,260,10.5011
339377,339919,260,10.0013
342618,342619,261,77.0872
343705,343706,261,53.7289
339381,339923,261,19.8234
339381,339382,262,11.4563
338296,338297,262,75.0497
338819,338278,262,1.10358
343706,343707,263,56.559
342619,342620,263,56.559
339385,339386,263,23.7843
338280,337740,263,3.48411
339919,339920,263,49.0253
343168,343169,264,9.42893
338297,338298,264,78.1646
339911,340453,264,4.61496
342620,342621,265,77.6543
338842,339384,265,10.7002
339383,339384,265,20.5981
338279,337739,265,3.34165
339376,339918,266,7.7107
338298,338299,266,73.4225
337740,337741,267,30.4396
339923,339924,267,17.0346
342621,342622,267,78.6183
339920,339921,267,32.6427
338299,338300,268,62.7691
339386,339387,269,17.5392
339380,339922,269,7.56367
345312,345854,269,6.29044
345308,345850,269,5.28965
342622,342623,269,80.3806
342623,342624,271,77.4685
345854,345855,271,79.6477
339921,340463,271,35.7349
339387,339388,272,36.2648
338300,338301,272,27.488
337741,337742,273,18.2856
345855,345856,273,71.5976
343694,344236,273,5.14282
340463,340464,273,76.4636
342624,342625,273,80.217
343695,344237,274,4.96488
339375,339917,274,5.04033
339383,339925,274,10.7002
344776,345318,275,5.50392
345310,345852,275,4.84472
343151,343693,275,2.28866
340435,339894,275,1.35175
342625,342626,275,53.7289
344237,344238,276,68.5343
338286,337746,277,4.25618
345318,345319,277,62.2806
338287,337747,277,3.93787
339388,339389,278,18.2856
338289,337749,278,4.33634
344238,344239,278,56.5461
337742,337743,279,18.2856
343704,344246,279,6.52909
340464,340465,279,19.0895
343700,344242,279,5.66082
342626,342627,279,27.1035
344239,344240,280,54.02
339389,339931,280,79.511
337747,337748,280,43.1276
343705,344247,280,6.88327
343702,344244,280,5.23941
343136,342594,280,0.692854
343701,344243,280,4.92354
337749,337750,280,56.559
337743,337744,281,50.9529
343699,344241,281,4.92354
339920,340462,281,8.14549
344247,344248,282,75.3627
339931,340473,282,74.1753
344244,344245,282,67.8722
337750,337751,282,80.9075
339918,340460,282,9.33088
340465,341007,282,59.3192
339919,340461,282,6.60898
339388,339930,283,13.0812
344248,344249,284,75.784
337751,337752,284,62.2806
344775,345317,284,5.14282
338293,337753,285,4.49523
338843,338844,285,3.51887
339387,339929,286,8.45536
342627,342628,286,15.5689
339930,340472,286,59.3192
339925,339926,287,8.15271
337753,337754,287,65.1103
340473,341015,288,26.0973
340472,341014,288,97.3914
342615,342075,288,4.31953
341007,341008,289,15.5689
337754,337755,289,53.7289
339895,339354,289,1.20652
344249,344791,290,27.6979
342075,342076,290,77.4685
342617,342077,290,4.33634
342616,342076,290,4.25618
341015,341016,291,34.209
338844,338845,291,17.5392
341008,341009,292,38.437
337755,337756,292,48.2511
339926,339927,292,24.757
342077,342078,292,79.6477
340461,341003,292,14.2392
339929,340471,293,23.2772
343169,343170,293,3.51887
344773,345314,293,1.47729
340975,340434,293,1.31724
337756,337757,294,50.9529
341003,341004,294,50.9529
342078,342079,294,79.3246
340473,340474,294,8.99022
340471,341013,295,97.3914
344762,345303,295,1.51948
337757,337758,296,74.2619
341004,341005,296,65.1103
342079,342080,296,77.4685
343170,343712,296,68.9596
341016,341017,296,24.1646
344249,344250,296,8.57509
341009,341010,296,29.4865
339927,339928,297,22.8312
339917,340459,297,6.3651
339924,340466,297,4.72036
342080,342081,298,80.0742
343712,343713,298,70.5276
338845,338846,298,14.7741
337758,337759,298,71.5976
341013,341555,298,59.3192
345318,345860,298,6.3651
342621,342081,298,4.28678
345854,346396,299,4.7712
340474,340475,299,24.1646
342622,342082,299,4.52912
341010,341011,300,30.4396
345319,345861,300,6.21565
344236,344778,300,5.28965
344238,344780,300,6.14269
344237,344779,300,5.50392
341014,341556,300,12.063
341017,341018,301,19.417
339931,339932,301,28.2178
339389,339390,301,25.4885
342623,342083,301,33.7779
337739,337199,301,22.3906
342624,342084,301,39.6085
341011,341012,302,64.5884
343713,343714,302,63.9758
342628,342629,302,10.0048
337744,337204,302,40.1283
344239,344781,302,1.8727
337750,337210,302,36.3338
341514,340974,302,15.6406
337759,337760,302,11.9128
337752,337212,302,41.3214
338279,337738,302,2.54938
337748,337208,302,32.3073
338817,338277,302,12.4413
342625,342085,302,23.3866
338818,338277,302,2.23621
338846,338847,303,27.6396
343170,343171,303,31.2151
342077,341537,303,38.1371
342075,341535,303,33.7779
339387,338847,303,17.1306
337751,337211,303,26.5792
338842,338302,303,11.2779
337740,337200,303,14.9391
337749,337209,303,24.417
339932,339933,304,37.9929
342080,341540,304,39.1317
337757,337217,304,32.8413
339354,338814,304,26.1463
337743,337203,304,22.3906
337753,337213,304,27.7094
337747,337207,304,19.6093
342081,341541,304,40.4972
339355,338815,304,9.07474
342082,341542,304,35.052
345861,345321,305,30.1941
343712,343172,305,30.0609
337755,337215,305,21.4292
337758,337218,305,31.2454
337754,337214,305,23.3866
340475,340476,305,17.5121
338847,338848,306,38.7076
344250,344251,306,16.9842
339933,339934,306,64.5884
337756,337216,306,22.3906
341008,340468,306,17.9241
342626,342086,306,13.631
338815,338816,307,33.7271
337210,336670,307,33.7779
337208,336668,307,30.1941
339390,339391,307,16.9842
337741,337201,307,9.92298
339356,338816,307,4.39117
337212,336672,307,32.5182
341540,341000,308,40.4972
343171,342631,308,31.2779
343714,343715,308,16.9842
341556,341557,308,12.8196
341541,341001,308,35.5191
337742,337202,308,9.92298
337217,336677,308,35.5191
342083,341543,308,22.3906
337759,337219,308,18.6835
337211,336671,308,35.052
337203,336663,308,37.6153
337207,336667,309,31.2454
337209,336669,309,26.5792
341018,341019,309,13.9182
337213,336673,309,32.5182
341542,341002,309,29.6735
337738,337198,309,22.3906
341010,340470,309,14.9391
338302,338303,309,16.9842
339934,339935,309,44.4109
338848,338849,310,25.4885
343172,343173,310,24.3941
337215,336675,310,30.0609
337214,336674,310,32.5182
341018,340478,310,17.1306
341005,341006,310,4.84682
344246,344788,310,1.83072
341009,340469,310,14.0754
342054,341513,310,2.44732
343715,343716,311,44.4109
337216,336676,311,33.7779
337199,336659,311,14.9391
341017,340477,311,12.4413
344244,344786,311,1.85587
342084,341544,311,14.2696
338303,338304,311,56.7557
336670,336130,312,28.8706
344251,344252,312,16.9842
336671,336131,312,36.3338
338304,338305,313,53.7448
339935,339936,313,25.9437
343173,343174,313,41.7162
339391,339392,313,16.9842
338814,338274,313,16.369
343714,344256,313,14.0236
341012,341554,313,14.0236
344781,344782,313,9.46903
345861,345862,313,8.15478
340466,340467,313,5.31948
342085,341545,313,13.631
336673,336133,313,38.8851
341019,340479,314,30.1941
341557,341558,314,19.417
336675,336135,314,36.3338
336668,336128,314,21.4292
336674,336134,314,36.3338
336667,336127,314,33.3766
344791,345333,314,2.4979
342615,342074,314,2.86733
340478,339938,315,30.1941
341513,340973,315,32.8413
343713,344255,315,5.11369
338846,338306,315,9.48854
343174,343175,315,64.5884
342631,342091,315,22.3906
344252,344253,315,47.4755
339936,339937,316,33.7271
336130,335590,316,43.2884
338849,338850,316,16.9842
337198,336658,316,23.3866
336659,336660,316,21.6843
344247,344789,316,1.78317
342627,342087,316,7.42643
338306,338307,317,53.7448
336133,335593,317,41.3214
344256,344257,317,25.9437
338274,338275,317,31.5202
343716,343717,317,16.6742
336135,335595,318,37.1056
337202,336662,318,15.6406
345862,345322,318,31.2454
336134,335594,318,36.3338
337219,337220,318,10.0048
342631,342632,318,11.0323
339374,339915,318,0.863756
345333,345875,319,28.6486
340479,339939,319,31.7752
339392,339393,319,16.9842
338275,338276,319,56.7557
338307,338308,319,53.7448
343175,343176,319,27.6396
342074,341534,319,31.2779
344241,344783,319,1.78317
335590,335050,320,36.3338
342091,342092,320,20.5007
341558,341559,320,19.417
336128,335588,320,25.4814
338277,337737,320,8.30517
342632,342633,320,63.5849
338308,338309,321,53.2842
335593,335053,321,39.1317
342092,342093,322,64.5884
338850,338851,322,16.9842
340973,340433,322,21.4292
336660,336661,322,17.5121
341019,341020,322,8.15478
337201,336661,322,9.92298
339938,339398,322,22.8696
342086,341546,322,9.22048
343717,343177,322,29.6735
341545,341546,322,11.4349
338309,338310,323,56.8166
342633,342634,323,41.7162
336127,335587,323,17.1306
335594,335054,323,30.0609
339937,339397,323,20.2863
344242,344784,323,1.62356
341534,340994,324,33.7779
339935,339395,324,9.92298
336659,336119,324,11.3604
335595,335055,324,23.7778
336662,336122,324,26.5792
341008,341550,324,2.19891
339894,339353,324,2.82054
338310,338311,325,59.5077
342634,342635,325,62.3296
344253,344254,325,11.0323
335050,334510,325,35.052
343176,342636,325,26.1463
344243,344785,325,1.64117
339393,339394,325,16.9842
342093,342094,325,45.5802
344786,344787,325,7.59645
345875,345876,326,15.1922
336658,336118,326,14.2696
342087,342088,326,10.0048
344255,344797,326,14.0236
345862,345863,326,7.95764
338311,338312,327,59.5077
341020,340480,327,32.8413
342091,341551,327,11.8878
340479,340480,327,7.8633
339939,339399,327,17.9241
339939,339940,327,13.3492
336660,336120,327,13.631
342094,342095,327,53.2842
342595,342053,327,0.982393
338851,338852,328,16.9842
335053,334513,328,22.3906
335588,335589,328,13.9182
345876,345877,328,53.2842
341006,341548,328,8.18787
337220,337221,328,10.0048
338312,338313,329,64.7362
334510,333970,329,38.8851
339353,338813,329,34.4489
335587,335047,329,24.417
339398,338858,329,23.3208
335588,335048,329,17.1306
345875,345335,329,15.6406
335595,335596,329,9.7569
344257,344258,329,8.70054
343717,343718,330,8.25772
338274,337734,330,8.6806
343177,343178,330,13.9182
345322,345323,330,9.06796
339395,339396,330,18.7856
335054,334514,330,20.702
342636,342637,330,21.6843
342095,342096,330,36.1223
344248,344790,331,1.65028
341011,341553,331,4.7031
335596,335597,331,59.8926
336119,335579,331,20.5022
338313,338314,331,63.5849
344789,344790,331,6.93335
342088,342089,331,23.018
337734,337735,332,50.6142
345304,345845,332,0.904215
337737,337197,332,12.4413
340433,339893,332,15.6406
335055,335056,332,13.6261
339940,339400,332,33.9126
341551,341552,332,21.6843
335589,335049,332,35.5191
345335,345336,332,36.1223
333970,333430,333,38.6401
338314,338315,333,56.7557
335050,335051,333,7.95022
341559,341560,333,8.15478
339397,338857,333,14.7626
335055,334515,333,16.1067
341548,341549,333,22.9783
344797,344798,333,15.1922
336661,336121,333,13.631
337735,337736,334,53.7448
338303,337763,334,5.87531
345877,345878,334,19.2858
338852,338853,334,16.9842
339399,338859,334,22.3906
338304,337764,335,6.13036
345878,345879,336,56.7557
335049,334509,336,38.8851
335048,334508,336,20.5022
338305,337765,336,6.18249
341020,341021,336,7.68276
344254,344796,336,14.0236
338813,338273,336,22.8696
334513,333973,336,19.473
338858,338318,336,22.3906
335051,334511,337,38.8851
335597,335598,337,19.8065
343178,342638,337,20.5022
339400,338860,337,32.8413
341546,341547,337,6.94317
336118,335578,337,13.0219
342637,342097,337,20.5022
342089,342090,337,17.5121
336120,335580,337,15.6406
337765,337766,338,56.7557
345336,345337,338,16.9842
335056,335057,338,19.8065
335047,334507,338,16.369
335579,335039,338,22.3906
345863,345864,338,8.94191
334515,334516,339,19.8065
338315,338316,339,18.7856
337197,336657,339,21.4292
343178,343179,339,11.8653
334514,333974,339,17.1759
337221,337222,339,9.64521
345337,345338,340,63.9758
334509,333969,340,38.1371
334508,333968,340,40.1283
338853,338854,340,16.9842
341021,340481,340,36.0514
338859,338319,340,25.4814
336121,335581,340,21.4292
334511,333971,341,40.066
338307,337767,341,6.13036
339940,339941,341,7.51273
338316,338317,342,45.5802
345879,345339,342,28.1347
